venue_id,overture_name,yelp_name,yelp_id,yelp_rating,yelp_review_count,match_confidence
247504,Santa Cruz Market,Santa Cruz Markets,KTlABGqop4Q7FzD7lSkHJQ,4.0,28,97.14285714285714
247506,Cottage Residential Center,Cottage Residential Center,NxqPTmBYZ7Vf7Cyl6CBDNQ,4.5,6,100.0
247510,Ala Mar Motel,Ala Mar Motel,qaW-xH2tjfG0bUisSSdfAA,2.0,139,100.0
247514,Rudy's Mexican Restaurant,Rudy's Mexican Restaurant,b1shfPbHpkeWtbGbz5iAtg,3.0,130,100.0
247520,Eagle Inn,The Eagle Inn,bjsBMTS4RD7Bs35ugv_fPA,4.5,368,81.81818181818181
247523,7-Eleven,7-Eleven,EtGFDdjui_Hww78JU4XoXg,3.0,6,100.0
247529,Stearns wharf Santa Barbara,Sears Santa Barbara,m1Z74PzxN8zFQlcfBI0qVg,2.0,51,82.6086956521739
247531,The Harbor Restaurant,The Harbor Restaurant,6EPPtwJR1kdIfHiCjzCzuw,3.5,477,100.0
247533,Longboard's Grill,Longboard's Grill,Aes-0Q_guDeYewMapFs_vg,3.0,516,100.0
247534,The Milo Santa Barbara,The Patio Cafe Santa Barbara,a9K3jxNUUe6jr1uh8FsakQ,3.0,65,80.0
247535,Hotel Milo Santa Barbara,Hotel Milo Santa Barbara,UjOq8dBVNv9weHrVDqm3kQ,3.0,825,100.0
247537,The Eagle Inn,The Eagle Inn,bjsBMTS4RD7Bs35ugv_fPA,4.5,368,100.0
247539,Seaside Transportation,Eos Transportation,geKBfuHkJFpQttIFfPHrmg,4.5,80,85.0
247540,Beach House Inn,Beach House Inn,XGGPXLaa_B2Qc79cq9YPlg,4.5,96,100.0
247542,West Beach,West Beach,B5oLvDymksg4vKl8NH4qOA,3.5,13,100.0
247543,Santa Barbara Museum of Natural History Sea Center,Santa Barbara Museum of Natural History Sea Center,bkYLkzoMB-FeK7v-A5KROg,4.0,96,100.0
247547,"Santa Barbara Pier, California",California Closets - Santa Barbara,4ZqdYof7karLDzWDJ8UHoA,4.0,16,81.25
247549,Hideaway Santa Barbara,Comedy Hideaway - Santa Barbara,63i477hAMhatmWMqIlHz5Q,4.5,8,83.01886792452831
247554,Chevron,Chevron,bsXwUFUoVZTH4HzoubR6gw,2.5,9,100.0
247555,Lavender Inn by the Sea,Lavender Inn by the Sea,pfl45YV5Us5NvDm5cLremw,4.5,165,100.0
247557,Brisas del Mar Inn at the Beach,"Brisas Del Mar, Inn at the Beach",jX1kNhinDzathM9gLumIjA,4.5,194,98.41269841269842
247562,Char West,Char West,2pBNVsJo3a3CPbInUu9lvQ,3.0,134,100.0
247563,Madame Rosinka Consultant,Madame Rosinka Consultant,HVR-oYQXcHE4LlqswEk2LA,4.0,12,100.0
247565,Casa Del Mar Inn,Casa Del Mar Inn,_W9lITxMHNInaS2Lv2XoUw,4.0,194,100.0
247568,Avania Inn of Santa Barbara,Avania Inn of Santa Barbara,QMJ0NWkqBdEcHW54IMCCFg,2.5,201,100.0
247569,Inn by the Harbor,Inn by the Harbor,lkLTSknBEvbLGwwc1lQRlQ,4.0,133,100.0
247574,Chad's Cafe,Cody's Cafe,2YnQAJdeFrcgPa8MqIYcDg,3.5,294,81.81818181818181
247575,Mother Stearns Candy Co,Mother Stearns Candy,9dYarThtZVX4PvmtnFIrxA,3.0,41,93.02325581395348
247576,Great Pacific Ice Cream Co,Great Pacific Ice Cream,x8JcV7sAyDN5k9qbnlfGdA,2.5,122,93.87755102040816
247579,Coastal Treasures,Coastal Treasures,SAUUqfWpxZ_JYAqakY8T8Q,4.0,6,100.0
247580,Nature's Own Gallery,Nature's Own Gallery,D4eV7CbXkUuMnVBR7DfuvQ,4.0,6,100.0
247581,Stearns Wharf,Stearns Wharf,V2cQOeZwPBmjpln6_p1Ygw,4.0,297,100.0
247582,Deep Sea Tasting Room,Deep Sea Tasting Room,eL4lyE7LNoXEMvpcJ8WNVw,4.0,472,100.0
247583,stearn wharf,Stearns Wharf,V2cQOeZwPBmjpln6_p1Ygw,4.0,297,96.0
247584,Old Wharf Trading Co,Old Wharf Trading Company,PEA2QAt8z6BQXiBDCiokgg,4.0,20,88.88888888888889
247585,Santa Barbara Swim Club,Santa Barbara Club,4DQ2PkCWJIo71XQddHIoew,5.0,10,87.8048780487805
247586,Harbor House Inn,Harbor House Inn,j_MFw1jIyDU_Nt-J4wKCHA,4.5,322,100.0
247590,Polarity Chiropractic,SMART Chiropractic,0XtUH1HZ7g8ffwNtKG8szQ,5.0,9,82.05128205128204
247594,Santa Barbara Mattress Warehouse,Santa Barbara Mattress,azMFjlYACqGkTm6Vin3rwQ,4.0,31,81.4814814814815
247597,Naturalist Carpet Cleaning,Naturalist's Carpet Cleaning,ydBIdEQJA_NQEgQgMrprSg,3.5,25,96.2962962962963
247630,UCSB Theater & Dance,UCSB Theater & Dance,FbUkX5SQqKKebj0GgT9kDQ,4.0,5,100.0
247666,UC Santa Barbara Family Vacation Center,UC Santa Barbara Family Vacation Center,DnqMITzlJwE4io3FKI8CiQ,5.0,84,100.0
247675,De La Guerra Dining Commons,De La Guerra Dining Commons,6RBrYMiAf8jFJI4fDoQpcw,3.0,6,100.0
247678,Action Tree Care,Action Tree Care,9BTUSRKsFJBd9lA97pomgw,2.5,11,100.0
247680,Platinum Movers,Platinum Movers,21iAKJxAt04nIemJwMLejg,5.0,68,100.0
247684,Eagle Paragliding,Eagle Paragliding,nAtJuaVtsug43VKB1hNKWg,4.5,61,100.0
247685,Santa Barbara Highlands,Santa Barbara Gas,7YNFCvQcWMVYMAWbKSBDMg,3.0,19,85.0
247686,Eat This Shoot That!,Eat This Shoot That!,zVwnTKz7JIOoN-MbbQMzYA,5.0,80,100.0
247687,Moby Dick Restaurant,Moby Dick Restaurant,MJI-bNIn3QDgiGggm9Wp1w,3.0,871,100.0
247690,La Playa Inn,La Playa Inn,Sa4XawsvhELaeL6-5-pGKg,4.5,54,100.0
247691,Mason Beach Inn,Mason Beach Inn,ZZQs5sQpWnYOfolSb3CXMA,3.5,122,100.0
247697,Marina Beach Motel,Marina Beach Motel,o5w6WfzeqpP8S_ewvy_pMA,4.5,135,100.0
247699,"West Beach Inn, a Coast Hotel","West Beach Inn, a Coast Hotel",7j8rT3FZbXgL4k0DnXi2Mw,4.0,137,100.0
247701,Santa Barbara Carriage and Western Art Museum,Santa Barbara Carriage & Western Arts Museum,qnYAS5YrS5Xt5LkRMEj4EA,4.5,8,94.3820224719101
247706,Santa Barbara Parasail,Santa Barbara Salon,ZGTTTKEclsnoAPghqOaE5w,4.5,146,82.92682926829268
247707,Santa Barbara Shellfish Company,Santa Barbara Shellfish Company,SZU9c8V2GuREDN5KgyHFJw,4.0,2404,100.0
247709,Santa Barbara Landing,Santa Barbara Inn,5skL69RhjE0byYLjyqVG5w,4.0,180,84.21052631578947
247710,Stardust Sportfishing,Stardust Sportfishing,M-GMA5wbpjusPT04_zg4PA,4.5,48,100.0
247711,Channel Islands Expeditions,Channel Islands Expeditions,RCW8TubyS43nYJY9z8wq7w,5.0,77,100.0
247712,Beachside Inn,Beachside Inn,9EYjOTfvKWKOpCh_WY_zLg,2.5,55,100.0
247714,Condor Express Whale Watching,Condor Express Whale Watching,9NfPTgy_L9X57ep_Wq13Iw,4.5,82,100.0
247716,Stearns Wharf Bait & Tackle,Stearns Wharf Bait and Tackle,IszQVvGlBZTBK2NyUNVK1Q,4.0,8,92.85714285714286
247717,Toma Restaurant & Bar,Toma Restaurant & Bar,6EizP0XyqITuGZ8GZMI9Lw,4.5,1084,100.0
247718,Truth Aquatics,Truth Aquatics,US1LvQeJ03KH0sViR-KfVQ,4.5,31,100.0
247719,Lil' Toot Santa Barbara,Santa Barbara Zoo,sjm9TFtN69KrVsgajcL2Pg,4.0,681,80.0
247720,Stearns Wharf,Stearns Wharf,V2cQOeZwPBmjpln6_p1Ygw,4.0,297,100.0
247721,Castillo Inn at the Beach,Castillo Inn at the Beach,CgjtA5DXxQBqWSvcC8zl6Q,4.5,233,100.0
247724,Action Tree Care,Action Tree Care,9BTUSRKsFJBd9lA97pomgw,2.5,11,100.0
247727,Coh & Associates,Tolan & Associates,6g3P8EoMq0EVvjk7COymdQ,5.0,6,82.35294117647058
247728,Patios Del Sol Apartments,Patios Del Sol Apartments,Wu1Kaf0kOpFQoumBs_muxw,3.0,5,100.0
247729,Double Dolphin Cruises,Double Dolphin Cruises,ILkHFkSh_1_xccmDECYHTw,4.5,21,100.0
247730,Santa Barbara Sailing Center,Santa Barbara Sailing Center,bIFsp9D_q87dEtt8pdI1DA,4.0,134,100.0
247736,Best Western Beachside Inn,Best Western Beachside Inn,svNB9xp0PWFKj6jDrCmRyw,3.0,133,100.0
247738,Los Banos del Mar Pool,Los Banos Del Mar Pool,lL0wdTowBmM2GE5FxLnlwg,4.0,10,100.0
247741,Santa Barbara Swim Club,Santa Barbara Club,4DQ2PkCWJIo71XQddHIoew,5.0,10,87.8048780487805
247742,West Beach,West Beach,B5oLvDymksg4vKl8NH4qOA,3.5,13,100.0
247745,"Sandspit, Santa Barbara, CA",Salt Cave Santa Barbara,7ephR-Pbwyfz9F3GQn4r8w,4.0,466,80.0
247749,Stanton's Gourmet Catering,Stanton's Gourmet Catering,_VFFzHb5eFYKdinYf_0GPQ,5.0,11,100.0
247759,UC Santa Barbara,UC Santa Barbara Soccer,Id8LiSdQ9FbHzwxxUHwGjw,4.5,5,82.05128205128204
247765,Appellation Wine Tours,Appellation Wine Tours,3TtUXEH7-spv0A1-eqHTHA,5.0,46,100.0
247769,Santa Barbara City College Athletic Club,Santa Barbara Athletic Club,6jomGWEI4ryImrWPguUQQQ,3.0,55,80.59701492537313
247772,SBCC Track Field,SBCC Track Field,iep0_8gdQ7AxYtcBe7w-ug,5.0,7,100.0
247777,Middle College Santa Barbara,Santa Barbara Collective,D5eQp0MHzKNfMVvOCoREWg,4.0,8,80.76923076923077
247782,Beach City,Beach City,C4lTPbrpAZlpCdpbDeNlNA,2.0,78,100.0
247783,John Dunn Gourmet Dining Room,John Dunn Gourmet Dining Room,H5bsmYmdO3FBVQHC3jfx2g,4.0,5,100.0
247791,Santa Barbara City College,Santa Barbara City College,94VEqr73aUrj6LnJfvfeAw,4.0,35,100.0
247797,Breakwater Restaurant,Breakwater Restaurant,7wcHZ80HLJVwUijAH_efJQ,3.5,212,100.0
247798,Chuck's Waterfront Grill,Chuck's Waterfront Grill,9dp3hVDlQ0VtjPW_7ISoXg,3.5,260,100.0
247800,Santa Barbara Maritime Museum,Santa Barbara Maritime Museum,cQFaUkvUyILSCd3vqhgJMg,4.5,26,100.0
247801,Endless Summer Bar & Cafe,The Endless Summer Bar Cafe,KobS8yqBelXH11gaIhZJSg,3.5,258,88.46153846153845
247806,La Playa Stadium,La Playa Stadium,q00Rq--oAc2s6vwG-tFkEg,4.5,7,100.0
247807,Saturday Fishermen's Market,Saturday Fishermen's Market,Ea2N2vZirKywxylvVo9Xpg,5.0,9,100.0
247811,Santa Barbara City College Library,Santa Barbara City College,94VEqr73aUrj6LnJfvfeAw,4.0,35,86.66666666666667
247828,Subway,Subway,VciWUuWgNshjkRDPHiFCoQ,3.5,8,100.0
247831,Starbucks,Starbucks,S7Cl9gYqaC9jlw32yd4_Yg,3.0,50,100.0
247854,University Cal Santa Barbara,University Of California - Santa Barbara,PZcS2-2DCssSz3v2Qydriw,4.5,119,82.35294117647058
247856,UCSB Campus Store,UCSB Campus Store,tqYx0jA8gXOApuaUuuOLew,3.5,13,100.0
247903,Elings Park,Elings Park,dGVsh3S39RlPj_MfBZklZQ,4.5,44,100.0
247904,Rudy's Mexican Restaurant,Rudy's Mexican Restaurant,b1shfPbHpkeWtbGbz5iAtg,3.0,130,100.0
247905,Villa Rosa Inn,Villa Rosa Inn,grEJZ7iyhUbF8xuwmFRdAA,2.5,204,100.0
247906,East Beach Santa Barbara,Santa Barbara Jet Boats,yeuyv11rUuGNRScqwxuHzA,4.0,40,80.85106382978724
247910,The Neighborhood 2.0 O,The Neighborhood Bar,pqF3WkYktbR28uk2PSR7Rg,4.0,240,80.95238095238095
247911,The Neighborhood Bar,The Neighborhood Bar,pqF3WkYktbR28uk2PSR7Rg,4.0,240,100.0
247919,Catch California,California Pasta,2bxZhBk8JZkJ1GqfTB0cUQ,3.5,287,81.25
247920,The Brewhouse,The Brewhouse,FTFaEinJgzqY0ZHQMUSpQQ,3.5,696,100.0
247921,Wingman Rodeo - Montecito Street,Wingman Rodeo - Montecito Street,0c28ysQJ_M1fVToTFV-FWQ,4.0,44,100.0
247924,Tyger Tyger,Tyger Tyger,Btm9ODncqCqYsnpawaHioA,4.0,167,100.0
247925,Eladio's Restaurant,Eladio's Restaurant,B3kpvT4oLJdQmU9lPnxdKA,3.5,265,100.0
247927,Harbor View Inn,Harbor View Inn,zmEFVIU5cakWga2cyskz2Q,3.5,304,100.0
247928,Pear Harbor Santa Barbara,Santa Barbara Harbor,TDXzJrOJTdja-3SIWZu6FQ,4.5,32,88.88888888888889
247931,Jeannine’s American Bakery And Restaurant,Jeannine’s American Bakery & Restaurant,L4-_gPiqsuX50JN_-qUhNQ,5.0,41,92.5
247932,Coldzone Refrigeration Heating and Air Conditioning,A+ Refrigeration Heating & Air Conditioning,5FI87fLU-GkzSSusjnsJlg,3.0,18,80.85106382978724
247933,805 Productions,NLC Productions,uOJpsExQwccuDA1eDxTEOQ,5.0,7,80.0
247935,The Berry Man,The Berry Man,NfHhm-3-zyeBBBwX0rNonQ,4.5,6,100.0
247938,Elings Park,Elings Park,dGVsh3S39RlPj_MfBZklZQ,4.5,44,100.0
247942,CEC ELECTRICAL SERVICES,CEC Electrical Services,kqGRQwEHlbW3GfX_ivUspQ,4.0,12,100.0
247943,Santa Barbara Ice Bath,Santa Barbara Bay Cafe,ALMuGwPnbAVc4SIbcmQmcA,3.5,10,86.36363636363636
247946,Electric Bikes by Wheel Fun Rentals,Electric Bikes by Wheel Fun Rentals,ezc9d8pMAsIv80b2EeNUXw,4.5,10,100.0
247947,Beach Bike Rentals,East Beach Rentals,z1l6bkziy4Hf5NQ6S5cTzA,4.5,11,83.33333333333334
247948,Leadbetter Santa Barbara,Santa Barbara Barbers,c6P7VRcWhdJz4bMBZDvsNA,4.0,12,80.0
247949,Surf N Wear's Beach House,Surf N Wear's Beach House,PsFQZqgJ_219iIi51PJPAg,4.0,45,100.0
247951,Mountain Air Sports,Mountain Air Sports,yLbWh-qmQiCMaNTySMy30Q,4.5,35,100.0
247959,Rainbow Custom Painting of Santa Barbara,Rainbow Custom Painting of Santa Barbara,2grltZ0IWGCOMk0i4JBDFA,4.5,7,100.0
247960,East Beach Ventures,East Beach Rentals,z1l6bkziy4Hf5NQ6S5cTzA,4.5,11,81.08108108108108
247964,Goat Tree,Goat Tree,B1yPXzIIJrLWyTcE4jsYuQ,3.5,311,100.0
247966,Oku,Oku,Y57sylYCgq2VQJuBCnjPfA,4.0,429,100.0
247968,Finney's Crafthouse,Finney's Crafthouse,EZc2myE2mYk2h9JK9qu8gw,4.5,1047,100.0
247969,Wheel Fun Rentals,Wheel Fun Rentals,aOcTUvH7Vh6v0jPeVPieUA,4.0,33,100.0
247971,Majorelle,Majorelle,p1O9fslzql9rL4ncJOZeNg,3.0,7,100.0
247974,Rusty's Pizza Parlor,Rusty's Pizza Parlor,C-aATB7SbuwMBPN5dgjghQ,3.0,127,100.0
247976,Blackbird,Blackbird,xRapA2lG7mjJ6eOqHmxe-A,4.0,155,100.0
247978,ITH Santa Barbara Beach Hostel,Motel 6 Santa Barbara - Beach,nJp-4Qb_eeXWnojBcM3hBQ,3.0,129,81.35593220338984
247979,Santa Barbara Trolley Company,Santa Barbara Trolley,kN1Z5QTAPqDgi-GG1sqacA,4.5,71,84.0
247981,Flor De Maiz,Flor De Maiz,0ac5lGA_0wdKDnib3y59Xg,4.0,434,100.0
247982,Lighthouse Skateshop,Lighthouse Skateshop,1vj7ACAQgZHCY6vzo2xBdg,5.0,25,100.0
247983,Skyenna Wine Lounge,Skyenna Wine Lounge,kBqyg_L_Xn9jQTCHYODbRg,5.0,90,100.0
247988,Santa Barbara Old Town,Santa Barbara Towing,7wN5USDIbOOuA87EEyqJhA,2.5,24,85.71428571428572
247990,Santa Barbara PC Tech,Santa Barbara PC Tech,STMmqr8liHiphy18PQIUsg,4.5,11,100.0
247994,Guadalajara Market & Deli,Guadalajara Market,34PSBuVNmEguXTwmyH5Tcg,2.5,11,83.72093023255813
247995,Santa Barbara DMV,Santa Barbara DMV,UAt42UOX6yUWtgg22i7p-g,2.5,27,100.0
248070,Starbucks,Starbucks,XSL9RuLwRTyhNUwUo7WAPw,2.0,18,100.0
248071,Starbucks,Starbucks,XSL9RuLwRTyhNUwUo7WAPw,2.0,18,100.0
248081,UCSB Library,UCSB Library,bDCpBpB_qWllhop4BI11Bg,4.5,18,100.0
248083,"University of California, Santa Barbara",University Of California - Santa Barbara,PZcS2-2DCssSz3v2Qydriw,4.5,119,96.20253164556962
248108,"University of California, Santa Barbara",University Of California - Santa Barbara,PZcS2-2DCssSz3v2Qydriw,4.5,119,96.20253164556962
248122,Alta Orthopaedics,Alta Orthopaedics,SVDKFJCjkWXhksm2TBnCVg,3.5,65,100.0
248125,Body Boot Camp of Santa Barbara,Santa Barbara Fit Body Boot Camp,EHB_mONYxgBMWSY_wIDO0A,5.0,7,95.23809523809523
248132,Goat Tree,Goat Tree,B1yPXzIIJrLWyTcE4jsYuQ,3.5,311,100.0
248133,Loveworn,Loveworn,la1UYQMEMNlxM4Pneku9zw,4.5,15,100.0
248134,Starbucks,Starbucks,KiE0h68HGOO7ZXAqkMBdiw,2.5,35,100.0
248135,McConnell's Fine Ice Creams,McConnell's Fine Ice Creams,cEN8j6jL0OJ0zhe-AX58Hw,4.5,156,100.0
248136,Santo Mezcal,Santo Mezcal,nYPzsOjvida-ne7swSPHpA,4.5,990,100.0
248137,Santa Barbara FisHouse,Santa Barbara FisHouse,E7RtIisUoRMcADSebBgNAA,3.5,1140,100.0
248140,SB Biergarten,Biergarten,AXC__4yZrn-N3BT7-2bV_Q,4.0,104,86.95652173913044
248141,Amtrak Station Santa Barbara,Santa Barbara Amtrak Station,nhIffYn3kMRlHeClz0az1g,3.0,105,100.0
248142,Hotel Californian,Hotel Californian,sHwHKUBKYe2PPvgyc361yw,3.5,162,100.0
248147,Moxi (The Wolf Museum of Exploration and Innovation),MOXI - The Wolf Museum Of Exploration + Innovation,2YTJa7DDWx2TQmHu-tPXlg,4.5,141,86.27450980392157
248149,Santa Barbara Biltmore,Santa Barbara Bride,CbMm5x3SvdW6mCgjMYfnIw,4.5,24,82.92682926829268
248150,land and sea tour,Land and Sea Shark Tour,v1Uxox6sMjOV2z1Wk8KN3Q,3.0,122,85.0
248151,Santa Barbara Art Walk,Santa Barbara Arts,PFGTk3VqhP_09fgHHheXpw,4.5,6,85.0
248154,Anchor Woodfire Kitchen,Anchor Woodfire Kitchen,PZIVcSuN-G_I6oG6EVKntQ,3.5,59,100.0
248156,Hotel Indigo Santa Barbara,Hotel Indigo Santa Barbara by IHG,6IlR-3BtA1GISMljfRZfEw,3.5,248,88.13559322033898
248157,Blue Tavern,Blue Tavern,OFfJsY9KeOyelk46m_jzzw,4.0,137,100.0
248159,"MOXI, The Wolf Museum of Exploration and Innovation",MOXI - The Wolf Museum Of Exploration + Innovation,2YTJa7DDWx2TQmHu-tPXlg,4.5,141,93.06930693069306
248161,Margerum Wine Company,Margerum Wine Company,O3jPfTDRn5_1O3ZM_LuxQw,4.5,139,100.0
248162,Wheel Fun Rentals,Wheel Fun Rentals,aOcTUvH7Vh6v0jPeVPieUA,4.0,33,100.0
248167,Rooted Vine Tours,Rooted Vine Tours,gaNQrd95h2-4TZaUDPTAIQ,5.0,45,100.0
248168,S B Pacific Window Cleaning,SB Pacific Window Cleaning,VdVm2N8SzGr_gIdjdGbtGg,5.0,14,94.33962264150944
248170,Super Value Smog,Super Value Smog,l2CuGoQb4ZFFQNnivegqqA,5.0,123,100.0
248173,Santa Barbara Athletic Club,Santa Barbara Athletic Club,6jomGWEI4ryImrWPguUQQQ,3.0,55,100.0
248176,Santa Barbara Newhouse II,Santa Barbara FisHouse,E7RtIisUoRMcADSebBgNAA,3.5,1140,85.1063829787234
248178,Santa Barbara Amtrak Station,Santa Barbara Amtrak Station,nhIffYn3kMRlHeClz0az1g,3.0,105,100.0
248180,Acupuncture Santa Barbara,Acura Santa Barbara,0bcrp5XdgxABZ4jZDjBwAw,4.5,12,81.81818181818181
248182,Moreton Bay Fig Tree,Moreton Bay Fig Tree,wBCib_JxScMn2t2nKyZD5Q,4.5,77,100.0
248183,Santa Barbara Amtrak,Acura Santa Barbara,0bcrp5XdgxABZ4jZDjBwAw,4.5,12,87.17948717948718
248184,SeaVees,SeaVees,YP7dUMVSmUE8xt-QH6M1aA,5.0,12,100.0
248185,West Beach,West Beach,B5oLvDymksg4vKl8NH4qOA,3.5,13,100.0
248187,Butterflies and Bikinis,Butterflies and Bikinis,PPU4HJ_-WUAHSsL6uylhSA,2.5,18,100.0
248188,DV8 Cellars,DV8 Cellars,ouQpkEJnFZzJy86ECkcTzQ,4.5,78,100.0
248190,Stearns Wharf,Stearns Wharf,V2cQOeZwPBmjpln6_p1Ygw,4.0,297,100.0
248192,Loquita Santa Barbara,Santa Barbara Koi,xChRp1Aqqxnk5H4t-TMW9g,4.5,13,84.21052631578947
248193,Channel Islands Surfboards,Channel Islands Surfboards,b_CINVwS45VYbf_y8sCbaQ,3.5,33,100.0
248197,Kunin Wines,Kunin Wines,1xsBRB203LiYLcC3mktfdA,4.0,168,100.0
248198,Santa Barbara Winery,Santa Barbara Winery,uBvHmZ7BMT8JW5kxgimPWg,4.0,410,100.0
248202,Corks n' Crowns,Corks n' Crowns,MAIfD4kJDCydgoD1l2b_vw,4.0,276,100.0
248203,Municipal Winemakers,Municipal Winemakers,bf32KWp9yvN-WT8c-QtbzA,4.5,260,100.0
248217,MG Construction Santa Barbara,Castle Construction of Santa Barbara,DBzyFxLJG3CCEBm3zshfww,5.0,5,83.07692307692307
248223,Glo Aesthetics by Caren,Glo Aesthetics by Caren,HuqzYAm-TZnj76NVt8v4tA,5.0,7,100.0
248226,Sugar Cat Studio,Sugar Cat Studio,VC4jqq8Hu1_RjBFt8nHD2Q,5.0,19,100.0
248227,Enterprise Fish Co,Enterprise Fish,a32M9H9nkkPGKTKB5W27NA,3.5,1094,90.9090909090909
248229,Santa Barbara Wine Collective,Santa Barbara Wine Collective,FrxcwylzrO-ZnzxtiyUdDg,4.0,83,100.0
248231,Santa Barbara Brewery Tours,Santa Barbara Brewery Tours,XaClpgO7KFKZSuqBzXDcwA,2.5,6,100.0
248232,DeeTours of Santa Barbara,DeeTours of Santa Barbara,QNilrbTi8912ye2ztnBMpA,5.0,188,100.0
248234,Chase Palm Park,Chase Palm Park Plaza,0eDtbcIiQYE4Ks3Zcd-NtA,4.5,8,83.33333333333334
248235,Santa Barbara Trolley,Santa Barbara Trolley,kN1Z5QTAPqDgi-GG1sqacA,4.5,71,100.0
248236,Craft Beer Club,Craft Beer Club,MxmcGeTRzLPaTwhDm1txSQ,2.0,20,100.0
248241,Young America's Foundation's Reagan Ranch Center,Young America's Foundation - Reagan Ranch Center,FcY-TxG1bqTqa5fjuzSPZg,4.0,21,95.83333333333334
248246,Bysun Building,Bysun Building,jZIK7MddnUvwzSj88kLT1Q,5.0,5,100.0
248247,Brass Bear Brewing,Brass Bear Brewing & Bistro,d0E938M2_4kcuULUdnj-Xw,4.5,269,80.0
248251,Ducati Of Santa Barbara,Ducati Vespa of Santa Barbara,BMs5sZ2YyLpCoAoY98t7aQ,4.0,39,88.46153846153845
248254,Santa Barbara Hot Tubs,Santa Barbara Ghost Tours,CoILk77I0S2x3w6qWRPqbQ,5.0,8,89.36170212765957
248256,The Blue Door,The Blue Door,2xM4gM1FVyPbnzgjIJNIrQ,4.5,40,100.0
248257,Santa Barbara Hot Rod Limo,Santa Barbara Hot Rod Limo,4yZ33oIbpbDKKbrxw01gyA,5.0,29,100.0
248258,Santa Barbara Arts and Crafts Show,The Santa Barbara Arts and Crafts Show,U30tya2Nos1IVd9qM73bxQ,4.5,9,94.44444444444444
248260,Dylan Star,Dylan Star,bi08wAU8DNISO50ybFHmbQ,5.0,24,100.0
248261,The Lark Santa Barbara,The Garage Santa Barbara,icjIOnb1ErT8Wnz5MkQ_Vg,5.0,17,86.95652173913044
248262,Yankee Noodle,Yankee Noodle,jKocMyXjEqgb9dL9S5vrEA,4.0,100,100.0
248266,Pearl Social Santa Barbara,Pearl Social Santa Barbara,AV3XPH1iv8PKSO6mrnYgLg,4.5,36,100.0
248270,Test Pilot,Test Pilot,j_m8zce-jSRQn5JmC633GQ,4.5,252,100.0
248271,Union Ale,Union Ale,eHRzuUXA2jrR99ecioWU4g,3.5,207,100.0
248273,Pearl Social Santa Barbara,Pearl Social Santa Barbara,AV3XPH1iv8PKSO6mrnYgLg,4.5,36,100.0
248275,Helena Avenue Bakery,Helena Avenue Bakery,IDtLPgUrqorrpqSLdfMhZQ,4.0,389,100.0
248276,The Lark,The Lark,oGDGlUbOjHxmmCh8ZYcDCg,4.0,1520,100.0
248278,Paradise Springs Winery,Paradise Springs Winery,XI6CauzyZbKceQSUqnrB5A,4.5,67,100.0
248279,Les Marchands Restaurant & Wine Shop,Les Marchands Restaurant & Wine Shop,0t1pU_Ky3Jvgq5Ya_OC1pA,4.5,207,100.0
248282,Carlyle Salon and Style Bar,Carlyle Salon and Style Bar,cwjjxu04J8Wxmq_cwdA3FQ,4.5,173,100.0
248283,Sustainably You Bodywork & Skincare,Sustainably You Bodywork & Skincare,NZjVe9ZGh0tOZIp9PKtJDQ,5.0,17,100.0
248284,Jeffrey C Edman MD,Jeffrey C Edman MD,kpIICAHMJt94ECKtsIYrNQ,4.5,13,100.0
248286,Juice Ranch Cafe,Juice Ranch,0tbscjPg4IzURekIn_CJ1Q,4.0,150,81.4814814814815
248287,Seventh Dimension Dance,Seventh Dimension Dance,Mdn16IEoRO1xvg36-ZhakA,5.0,32,100.0
248290,Sevilla Santa Barbara,Villa Santa Barbara,lW6ai4Us51C-mFQkgiWpEQ,3.0,7,95.0
248293,Evolutions Medical & Day Spa,Evolutions Medical & Day Spa,TsSiySYySLYtuQKlEQiZPw,4.5,102,100.0
248296,Jang's Karate Center,Jang's Karate Center,8tCEzDOsZUXvMtfF0VENMA,5.0,7,100.0
248298,Chandler Mens Salon,Chandler Men's Salon,wlNz1dwKtbrMpqH-nlRkBA,5.0,20,97.43589743589743
248300,Yoga Soup,Yoga Soup,Gh_T5EjpOb2Pm4OTOAQteg,4.5,77,100.0
248301,Crimson Day Spa,Crimson Day Spa,7uYocWT3HDthh16x4p2-ag,5.0,41,100.0
248303,Riverbench Santa Barbara Tasting Room,Riverbench Santa Barbara Tasting Room,-e8RwknT5szoLk9uBZjzcw,4.0,121,100.0
248304,Area 5.1 Winery,Area 5.1 Winery,c-W17u2jiFOD2H_d6uo-bQ,4.5,236,100.0
248306,Gosnell Tree & Landscape,Gosnell Tree & Landscape,a7LFK7ecT5WBuOYDiugdOQ,4.5,6,100.0
248307,Harbor Meat & Seafood,Harbor Meat & Seafood,Slihcg1bmYvw-V_FUFghLg,5.0,14,100.0
248308,The Funk Zone,The Funk Zone,IljCDlZnTftfZEruqa4sRQ,4.0,43,100.0
248313,The Lab,The Lab,Gt96eXzqQSqSgE0BPV2MHA,5.0,6,100.0
248315,Lucky Penny,Lucky Penny,DOfiulOub9hVPBCtiDl9Fw,4.0,643,100.0
248316,Figueroa Mountain Brewing Co.,Figueroa Mountain Brewing Co.,v4lz71o76wWD8H15NsbZGA,4.0,425,100.0
