yelp_id,name,category,latitude,longitude,yelp_rating,yelp_review_count,city,is_open
Ys8dJ0nf_RkG2toWou62pQ,Nordstrom Paseo Nuevo,"Shopping, Women's Clothing, Fashion, Men's Clothing, Department Stores",34.4197102,-119.7009963,3.5,144,Santa Barbara,0
_CEhvz2dEwe024XQNpqt7w,Eco Friendly Cleaners - Santa Barbara,"Dry Cleaning & Laundry, Laundromat, Local Services, Sewing & Alterations, Shoe Repair, Dry Cleaning, Laundry Services",34.438673,-119.751822,4.0,23,Santa Barbara,1
vgDl4_ZjoLLIU2ZPL83GIg,Mosaic Locale,"Bars, Donuts, Nightlife, Empanadas, Food, Beer Bar",34.4229213,-119.7044244,4.0,18,Santa Barbara,1
c4Ga5mqXZzzQOXYylbSMkA,Ross Dress for Less,"Women's Clothing, Men's Clothing, Shopping, Discount Store, Home Decor, Department Stores, Fashion, Home & Garden",34.4384325961,-119.7522690562,2.5,37,Santa Barbara,1
pqseW6lN4AAOrrxZuA2oYw,The Dance Network,"Fitness & Instruction, Education, Dance Studios, Performing Arts, Arts & Entertainment, Dance Schools, Specialty Schools, Active Life",34.435373,-119.802905,5.0,9,Santa Barbara,1
2Sauye5iyJReYj1Odc3TGw,Santa Barbara Fertility Center,"Health & Medical, Fertility, Obstetricians & Gynecologists, Doctors, Medical Centers",34.433048,-119.702606,4.5,23,Santa Barbara,1
d6-qJAit1u9uIgujopt4tQ,Sansum Clinic Foothill Medical & Surgical Center,"Physical Therapy, Orthopedists, Health & Medical, Ear Nose & Throat, Doctors",34.451171,-119.761035,2.5,8,Santa Barbara,1
9hUfigoq_HVg5Y7k2WSdww,Khasy,"Makeup Artists, Beauty & Spas, Hair Removal, Skin Care, Permanent Makeup",34.4007912,-119.7226818,5.0,10,Santa Barbara,1
5iCDjFNkihjzj94Gh0kyIA,CVS Pharmacy,"Shopping, Drugstores, Food, Convenience Stores, Pharmacy, Health & Medical",34.4012,-119.7218,3.5,24,Santa Barbara,1
mndXN5-DmwW3xzxK7XoMmg,Chumash Painted Cave State Historic Park,"Active Life, Parks, Public Services & Government, Landmarks & Historical Buildings",34.4913223,-119.7953587,3.5,48,Santa Barbara,1
PGVZjuHpB5s5jFMKqKdCmw,Our Daily Bread,"Bakeries, Food, Restaurants, Gluten-Free, Breakfast & Brunch",34.4221062,-119.6975282,3.5,36,Santa Barbara,0
6jFaC8maySATCsLaiNOvzA,Solstice Sunglasses,"Fashion, Eyewear & Opticians, Sunglasses, Accessories, Shopping",34.4393161,-119.7475346,4.0,11,Santa Barbara,0
ziXR7sUrbKRCNeDqfjibUg,Rudy's Restaurant No 1,"Restaurants, Mexican, Breakfast & Brunch",34.4113137,-119.6962919,4.0,262,Santa Barbara,1
JwM-O_wg61A8linwzOZt4g,Verizon,"Home Services, Electronics, Shopping, Mobile Phones, Internet Service Providers, Professional Services",34.4188432127,-119.6976944804,2.5,35,Santa Barbara,0
NDeUK3gmXOI31_8VLoWKWQ,ZenSpa,"Skin Care, Acupuncture, Massage, Massage Therapy, Health & Medical, Beauty & Spas, Hair Removal, Day Spas, Eyelash Service, Waxing",34.4407028,-119.7352194,4.5,26,Santa Barbara,1
LEiSOWarW5pu2bUIy6j1gg,Pacific Diagnostic Lab,"Laboratory Testing, Medical Centers, Diagnostic Services, Health & Medical",34.4316528,-119.8101803,3.0,8,Santa Barbara,1
CwL56LgcMz7Bvi4xODHVSw,La Arcada Bistro,"Coffee & Tea, Food, American (Traditional), Gluten-Free, Restaurants, Breakfast & Brunch, Bakeries",34.4227118,-119.7032241,3.5,144,Santa Barbara,0
c3Um9kXZHETJ1odf8rZSRg,Farmacy - Santa Barbara,"Cannabis Dispensaries, Shopping",34.429159,-119.7167566,4.0,50,Santa Barbara,1
TqE83vo_rs4h4EycnuLI6g,Peet's Coffee,"Coffee & Tea, Food",34.4227473,-119.7041222,4.0,38,Santa Barbara,0
37DeCSuih-DddY7nIvxzfA,O'Connor Pest Control,"Local Services, Pest Control",34.4387237,-119.7275213,4.0,22,Santa Barbara,1
6RnnhIHFv1VSg5e1Did1KA,Unitarian Society of Santa Barbara,"Venues & Event Spaces, Event Planning & Services, Religious Organizations, Wedding Chapels, Churches",34.4287823,-119.7073554,5.0,16,Santa Barbara,1
ni3z9JfXecOGgdcpU6VWzA,"Tri County Blinds, Drapes & Shutters","Shades & Blinds, Windows Installation, Shutters, Home & Garden, Home Services, Glass & Mirrors, Shopping, Building Supplies, Home Decor, Fabric Stores, Arts & Crafts",34.4400466,-119.7409581,4.0,23,Santa Barbara,1
Ei7Huj3IwAmc-J4KhyWPPQ,The Casas Party Rental,"Party Equipment Rentals, Event Planning & Services",34.4190051794,-119.7091746371,5.0,18,Santa Barbara,1
zKimFAwCwitwyOzTtBYQZg,Alice's Nail Boutique,"Beauty & Spas, Nail Salons, Waxing, Hair Removal",34.4216958295,-119.6459591733,3.5,46,Santa Barbara,1
Q4AFKwNVBto8mBcf-oEPMQ,Queen of Clean Service,"Professional Services, Carpet Cleaning, Window Washing, Home Cleaning, Office Cleaning, Local Services, Home Services",34.435311,-119.8085297,4.0,47,Santa Barbara,1
ZGTTTKEclsnoAPghqOaE5w,Santa Barbara Salon,"Men's Hair Salons, Hair Stylists, Hair Salons, Beauty & Spas, Blow Dry/Out Services",34.419296,-119.6998268,4.5,146,Santa Barbara,1
QWRby9pkeYl83awSX65Rag,"Erika Klemperer, MD - WELL Dermatology","Health & Medical, Doctors, Dermatologists",34.421717,-119.656294,4.0,8,Santa Barbara,1
q6ry2qwxVJd--NQWJDomyQ,Santa Barbara Beer Festival,"Festivals, Arts & Entertainment, Local Flavor",34.4142491,-119.7388337,4.5,5,Santa Barbara,1
bp482wqF6v80AltDNlPDfw,The Blue Owl,"Food, American (New), Thai, Restaurants, Asian Fusion, Desserts, Cafes, Sandwiches, Caterers, Event Planning & Services",34.420002,-119.700559,4.5,530,Santa Barbara,1
xPwwiAa5YgA0blH_DuBkdw,The Cheese Shop,"Cheese Shops, Food, Specialty Food",34.4196292,-119.7000654,4.5,24,Santa Barbara,0
DZdGvf67WEG8ZDRM2fLt1w,Explore Wines Tour,"Tours, Arts & Entertainment, Transportation, Wineries, Hotels & Travel, Wine Tours, Food, Limos",34.420334,-119.7107494,5.0,48,Santa Barbara,1
drN9odmKDpjN8HYCkRG7Ew,See Me Smile Dental & Orthodontics,"General Dentistry, Cosmetic Dentists, Oral Surgeons, Dentists, Health & Medical, Orthodontists, Orthotics, Periodontists",34.4148754102,-119.695079,4.0,109,Santa Barbara,1
HqH5lM-oGwLmb5G2uF4fwg,Andrade Law Offices,"Criminal Defense Law, DUI Law, Personal Injury Law, Lawyers, Professional Services",34.4263421,-119.7025958,4.5,8,Santa Barbara,1
mKw1nfXgy-U9lvtf-2Sbuw,Sartain Emergency Plumbing,"Home Services, Plumbing",34.4236816816,-119.7044631958,4.5,24,Santa Barbara,1
OzGk7arJv6FPrWqaYSvyKQ,Choi's Oriental Market,"Food, Grocery, Korean, Restaurants, International Grocery",34.4356695,-119.8097733,4.5,175,Santa Barbara,1
hhF528Pf0voXWmmkmMlxUA,For Paws Salon - Coast Village Road,"Pet Groomers, Pet Services, Pets",34.4207599,-119.6432901196,3.5,25,Santa Barbara,1
HncFKqa1_JhqTabbkfYfBg,Solace Salon & Spa,"Beauty & Spas, Hair Salons, Blow Dry/Out Services, Hair Extensions, Day Spas",34.437269,-119.7483044,5.0,20,Santa Barbara,1
V4zFdsULzaRFJmOyQsiH_Q,Ally Detail,"Auto Detailing, Car Window Tinting, Auto Glass Services, Auto Repair, Automotive, Body Shops",34.4208305,-119.6981901,5.0,155,Santa Barbara,1
hPzPpfSjgQkpWCD7YjcY-A,Lilac Pâtisserie,"Specialty Food, Health Markets, Restaurants, Gluten-Free, Bakeries, Coffee & Tea, Desserts, Breakfast & Brunch, Food",34.4216848,-119.7026997,4.5,588,Santa Barbara,1
HwaQgoLs6qOo30XWNZ3NyA,Champs Barbershop,"Hair Salons, Barbers, Hair Stylists, Beauty & Spas, Men's Hair Salons",34.4171555,-119.6926584,4.5,39,Santa Barbara,1
tN-KWlCvKTNRHfGH_X6RSg,House of Clues,"Arts & Entertainment, Escape Games, Active Life",34.4166725,-119.6871011,4.5,5,Santa Barbara,0
QKOVNrBReiP6QuVqKKjitQ,European Sun,"Cosmetics & Beauty Supply, Tanning, Beauty & Spas, Active Life, Shopping",34.4279424,-119.7337585,3.5,35,Santa Barbara,0
x0x4SZ8tqYIftJh9I5t23w,Jason Campbell Painting,"Painters, Home Services",34.420334,-119.7107494,5.0,6,Santa Barbara,1
e_LmE84zjkowFcQUd4sdfw,Downtown Brewing Co,"Nightlife, Bars, Restaurants, Sports Bars, American (Traditional)",34.4403957,-119.7451305,2.5,15,Santa Barbara,0
vhp4z_37rYK-GbR8DmCBWA,Ardie's Waxing,"Beauty & Spas, Waxing, Hair Removal",34.433094,-119.6817845,4.0,44,Santa Barbara,1
acqDz7WDsCS3WiLxHVceOg,Café Lido,"Italian, Cafes, Mediterranean, Restaurants",34.4178772027,-119.6693964061,3.5,11,Santa Barbara,1
rpekzyLlfjr6eyxty6Efhg,Aveda Store,"Shopping, Beauty & Spas, Cosmetics & Beauty Supply",34.4189482,-119.6999449,5.0,17,Santa Barbara,1
5tVPbd0gJZHyEEWpXW7vCg,Wing's Restaurant,"Restaurants, Chinese",34.4397058,-119.7708382,3.5,37,Santa Barbara,0
bPVPZeqMuYtU_yGCb4P-jg,Empty Bowl Gourmet Noodle Bar,"Comfort Food, Asian Fusion, Chinese, Tapas/Small Plates, Noodles, Thai, Restaurants",34.4235770706,-119.7070423904,4.5,705,Santa Barbara,1
lLhyi9I9UTwwdDJj3Dg1AQ,Keller Plastic Surgery,"Health & Medical, Plastic Surgeons, Doctors, Cosmetic Surgeons, Beauty & Spas, Medical Spas",34.431677,-119.7211799,2.5,18,Santa Barbara,1
bdwOvAxPpLS9HEfF9UR9sw,Amie's Therapeutic Massage,"Massage, Health & Medical, Beauty & Spas, Massage Therapy",34.4207976885,-119.6423643788,5.0,8,Santa Barbara,1
hYlAyz4RM1kE7ErPhPQ2xw,Rancho San Marcos Golf Course,"Barbeque, Golf, Active Life, Restaurants",34.546835,-119.875622,4.5,33,Santa Barbara,0
E1b_hNr22N2wGkq5Z9fmHw,Juice Ranch,"Restaurants, Food, Live/Raw Food, Juice Bars & Smoothies, Vegan",34.4207816,-119.6449207,3.5,21,Santa Barbara,1
klncZKgM0Y_4hCU2dYF6aw,Paper Source,"Arts & Crafts, Gift Shops, Art Supplies, Shopping, Cards & Stationery, Event Planning & Services, Flowers & Gifts",34.422901,-119.704122,3.5,18,Santa Barbara,1
3-boHajTIv_mXnd6_yLoRQ,Skin Prophecy,"Tanning, Hair Removal, Skin Care, Beauty & Spas, Massage, Waxing, Spray Tanning, Makeup Artists",34.4203946,-119.6432795,5.0,19,Santa Barbara,1
xpbvOeXnqywGXFZvzCNrjA,Same Day Junk Hauling By Ignacio,"Handyman, Home Services, Local Services, Home Cleaning, Junk Removal & Hauling, Recycling Center, Landscaping",34.420334,-119.7107494,4.5,73,Santa Barbara,1
ISptOKAGjQnnawYFOz3e4A,The Creekside Bar,"Nightlife, Bars",34.4400932,-119.7718637,4.0,16,Santa Barbara,0
8tCEzDOsZUXvMtfF0VENMA,Jang's Karate Center,"Gyms, Health & Medical, Fitness & Instruction, Karate, Weight Loss Centers, Martial Arts, Active Life",34.4148944,-119.6985985,5.0,7,Santa Barbara,1
HA_Hks9YjRqz3Yk6JDAaIQ,Bougainvillea,"Food, Restaurants, Beer, Wine & Spirits, Italian, Pizza",34.4142018,-119.6916506,4.5,13,Santa Barbara,0
B1OcGuMyJ27hhx9wRjVhzw,Yost Appliance ,"Appliances & Repair, Local Services",34.430957,-119.742662,4.0,29,Santa Barbara,1
zkMqKD6IZPcU10g0a2APmg,La Aroma De Havana Cigar Lounge,"Wine Bars, Bars, Shopping, Beer Bar, Tobacco Shops, Sports Bars, Nightlife",34.4160187,-119.6948534,4.5,73,Santa Barbara,1
WhTRPUduXy3mRBYlmSmsKw,Mission Street Ice Cream and Yogurt - Featuring McConnell's Fine,"Ice Cream & Frozen Yogurt, Food, Desserts",34.4283168,-119.7167114,4.5,863,Santa Barbara,1
ik9VbyqVDKmGQQgALfZnBw,Spectrum Realty,"Real Estate, Home Services, Property Management",34.4396889393,-119.807430962,3.0,18,Santa Barbara,1
5L-1W_XOG_A1eL8PO3yPIw,Santa Barbara Body Contouring,"Beauty & Spas, Health & Medical, Medical Spas, Body Contouring",34.418001033,-119.7031607734,4.5,9,Santa Barbara,1
OjHy_M9BrUmdJ4L3KCCCWQ,Nimita's Cuisine,"Caterers, Food Delivery Services, Arts & Crafts, Event Planning & Services, Shopping, Cooking Classes, Food",34.420334,-119.7107494,4.5,28,Santa Barbara,1
EWl5aixg4hCcuVYpz4BLKQ,Cafe Los Arcos,"American (Traditional), Restaurants",34.417139,-119.6758097,3.0,10,Santa Barbara,1
PvIApbI6RieHTXiDIRyV7Q,Stirling Moving and Storage,"Home Services, Movers, Shopping, Home & Garden, Self Storage, Local Services",34.420334,-119.7107494,4.5,22,Santa Barbara,1
VOcGcN0bvGU_nzxbJgR5jQ,Bettina,"Restaurants, Italian, Pizza",34.4225616,-119.6517163,4.5,311,Santa Barbara,1
PVo1orQ9R7ZHfg90QACh-w,Your Choice,"Restaurants, Thai, Food, Chicken Wings, Ice Cream & Frozen Yogurt, Desserts",34.4406266,-119.7367796,4.0,346,Santa Barbara,1
IReweLdjduBOuwmw7ZZNZw,Patricia Noel Studios,"Hair Salons, Beauty & Spas",34.420868517,-119.6421417447,5.0,6,Santa Barbara,1
v1Uxox6sMjOV2z1Wk8KN3Q,Land and Sea Shark Tour,"Hotels & Travel, Tours",34.4113223,-119.6900536,3.0,122,Santa Barbara,1
OCeylb8A6O9wt2NrR9dB8A,Go! Calendars Games Toys & Books,"Shopping, Bookstores, Tabletop Games, Books, Mags, Music & Video, Toy Stores",34.4370179,-119.7482289,4.0,14,Santa Barbara,1
Rq8ZbTeHxEodVDvoyId3Ug,"Mark Da Re, DDS","Dentists, General Dentistry, Cosmetic Dentists, Oral Surgeons, Health & Medical",34.438675,-119.724581,5.0,6,Santa Barbara,1
ZTYHQkK2Vj3tzBLox3WjPQ,Mac Expert,"Local Services, Computers, Shopping, IT Services & Computer Repair",34.4431664,-119.7321751,5.0,23,Santa Barbara,1
sjm9TFtN69KrVsgajcL2Pg,Santa Barbara Zoo,"Zoos, Event Planning & Services, Venues & Event Spaces, Active Life",34.4194702,-119.6680014,4.0,681,Santa Barbara,1
LIqjZ2fGRbjjMy0ezyuKSQ,Frankland's Crab,"Desserts, Seafood, Food, Salad, Live/Raw Food, Nightlife, Cocktail Bars, Restaurants, Bars, Fish & Chips, Sandwiches",34.4212447,-119.640407,3.5,27,Santa Barbara,0
bpQR5LTSxjC0HYodDIx8WQ,Darryl Widman's Television City,"Shopping, Electronics, Local Services, Electronics Repair",34.446674,-119.640407,2.0,8,Santa Barbara,1
icGg8xgDJVufg-xptMrDGw,Denny's,"Restaurants, Coffee & Tea, American (Traditional), Breakfast & Brunch, Food, Diners",34.4407049,-119.7409102321,2.5,158,Santa Barbara,1
M3Lmmezv6ZL8oEjldnbbmQ,Dr Kori - Chiropractic,"Chiropractors, Health & Medical",34.4192644562,-119.6993194201,5.0,22,Santa Barbara,1
8CajqLAFgziX7HoaxtlRXg,Wendy Fereday Swim School,"Active Life, Swimming Lessons/Schools, Education, Fitness & Instruction, Specialty Schools",34.430379,-119.747087,4.5,32,Santa Barbara,1
v5jxpGnKbx3vVxs28dgokQ,Saigon Vietnamese Restaurant,"Restaurants, Vietnamese, Vegetarian",34.4395144,-119.7516314,3.0,192,Santa Barbara,1
la1UYQMEMNlxM4Pneku9zw,Loveworn,"Fashion, Embroidery & Crochet, Arts & Entertainment, Art Galleries, Shopping, Clothing Rental, Arts & Crafts, Women's Clothing, Used, Vintage & Consignment, Local Services, Sewing & Alterations, Accessories",34.4133227,-119.688799,4.5,15,Santa Barbara,1
lW6ai4Us51C-mFQkgiWpEQ,Villa Santa Barbara,"Assisted Living Facilities, Health & Medical",34.4264279,-119.7016533,3.0,7,Santa Barbara,1
X8He1jnuF6H7kk3rySTo5Q,Sherwin-Williams Paint Store,"Paint Stores, Shopping, Home & Garden, Building Supplies, Home Services, Hardware Stores",34.421797,-119.679164,3.5,6,Santa Barbara,1
4l-lg4n6YP12TzjlL4z6Kg,Budget Rent A Car System,"Hotels & Travel, Car Rental",34.4243546715,-119.8362000321,2.0,20,Santa Barbara,1
ZK6U-ndZyO43Q07du-pa4A,Zen Massage Place,"Massage, Health & Medical, Tui Na, Skin Care, Reflexology, Beauty & Spas, Traditional Chinese Medicine, Massage Therapy, Day Spas",34.4265037,-119.6853456,4.5,150,Santa Barbara,1
dUeS3d0WsIb0DYxTcNe2wQ,VAI Services,"Home Services, Couriers & Delivery Services, Interior Design, Shades & Blinds, Handyman, Lighting Fixtures & Equipment, Home Theatre Installation, Local Services, Art Installation, TV Mounting, Movers, Furniture Assembly",34.420334,-119.7107494,4.5,7,Santa Barbara,1
J8mYsqr1X7P34tY6pihgRA,Just 4 Fun Party Rentals,"Wedding Planning, Party Supplies, Party & Event Planning, Photo Booth Rentals, Electronics, Photographers, Event Planning & Services, Shopping, Event Photography, Audio/Visual Equipment Rental, Party Equipment Rentals",34.4240838,-119.6858807,4.5,42,Santa Barbara,1
gsJywZ_Blin0Yv_4cIDfXA,Santa Barbara Internal Medicine Group,"Health & Medical, Internal Medicine, Doctors, Medical Centers",34.4347646471,-119.8095987907,3.0,10,Santa Barbara,1
IHhWhfgAeQO6By0oqgqOjA,Brighten Solar,"Solar Installation, Home Services, Electricians",34.4402155641,-119.8115002769,5.0,24,Santa Barbara,1
3WHLh103YPb9wD8o9yyeeg,DC Plumbing,"Plumbing, Home Services",34.433094,-119.6817845,5.0,24,Santa Barbara,1
NOywvpCJ7FP1aeI1QisdTQ,TechEase Computer Solutions,"Shopping, Local Services, IT Services & Computer Repair, Computers",34.44006,-119.737794,4.5,20,Santa Barbara,1
yk00rxP7MCuoVdIyvBddXA,Alpha Floral,"Shopping, Florists, Flowers & Gifts",34.4016192,-119.7207423,4.5,140,Santa Barbara,1
cBgNa2PIFy1wSXcduYIiUg,Mesa Barber Shop,"Barbers, Beauty & Spas, Amateur Sports Teams, Active Life",34.4018678,-119.7217229,4.0,49,Santa Barbara,1
kSKyOrJELZz_AzGkvnf8MA,Mattias Blom,"Caterers, Event Planning & Services, Cooking Classes, Arts & Crafts, Shopping, Personal Chefs, Party & Event Planning, Wedding Planning, Food",34.4218669,-119.6975267,5.0,27,Santa Barbara,1
iAZPE_r7toYRAbzE4pYl4A,RBE Law,"Lawyers, Professional Services, DUI Law, Criminal Defense Law",34.4243837,-119.7007927,5.0,7,Santa Barbara,1
vDIXxEkyHj3qHus7vGvtQg,Travelin' Taps,"Event Planning & Services, Caterers, Party & Event Planning, Wedding Planning, Party Equipment Rentals",34.433094,-119.6817845,5.0,7,Santa Barbara,1
LgWBwcx-pr8DB4uQKOImdQ,Ace Plumbing,"Home Services, Contractors, Plumbing, Water Heater Installation/Repair",34.4630827,-119.8062912,5.0,21,Santa Barbara,1
IoAubn7CpU2rqcURxUo1MA,Barb's Pies,"Restaurants, Pizza, American (New)",34.4182166,-119.6961201,4.5,166,Santa Barbara,0
-6L_z3ftD1iepJb0FfJghw,Channel Islands Outfitters,"Whale Watching Tours, Hotels & Travel, Special Education, Specialty Schools, Active Life, Tours, Rafting/Kayaking, Travel Services, Education",34.403719,-119.6936501,5.0,107,Santa Barbara,0
rEpbL1z_2ryGl-j2Ud9Ezw,Ensemble Theatre Company,"Performing Arts, Arts & Entertainment",34.423394,-119.7063616,4.5,11,Santa Barbara,1
p1O9fslzql9rL4ncJOZeNg,Majorelle,"Skin Care, Day Spas, Massage, Beauty & Spas",34.412764,-119.6903388,3.0,7,Santa Barbara,1
IyeCnsaU_SAksA1KQm90IA,Law Offices of David S. Secrest,"Personal Injury Law, Employment Law, Professional Services, Estate Planning Law, Lawyers",34.4183455,-119.6979239,4.5,10,Santa Barbara,1
QCCeSRN3nolze35v2HMmdA,Big 5 Sporting Goods,"Sporting Goods, Shopping",34.4398328447,-119.7532540517,3.5,26,Santa Barbara,1
8MQNb0Cnkfq-G1OIViukjQ,Seagrass Restaurant,"Steakhouses, American (New), Seafood, Restaurants, Latin American",34.4194068,-119.6968234,4.0,217,Santa Barbara,0
Qsd_S2f7fNFqngx2amRE7A,Sojourner Cafe,"Sandwiches, Vegan, Cafes, Vegetarian, Restaurants",34.4224368533,-119.6984024894,4.0,276,Santa Barbara,0
sQFk2gZFUCmLhfYX0ufPbA,Kahuna Grill,"Burgers, Restaurants",34.4191123959,-119.6997368346,3.5,76,Santa Barbara,0
ZG3sntPpL5mEebogPDid_w,So Cal City Group,"Roofing, Contractors, Home Services, Home & Garden, Kitchen & Bath, Interior Design, Shopping",34.424793,-119.7009448,4.5,16,Santa Barbara,1
1NJC2Tnlvfcu7MWvW8Xouw,Sansum Clinic Allergy & Immunology,"Shopping, Drugstores, Health & Medical, Doctors, Pediatricians, Urgent Care",34.4383784,-119.7441422,2.5,34,Santa Barbara,1
b0XhHMt_5BHMhX8Kovo2Gg,"Dale Tylor, MD, MPH","Ear Nose & Throat, Doctors, Health & Medical",34.4293328,-119.7130814,5.0,21,Santa Barbara,1
A3WIHXcSgpile0ZHcCeCcw,Samy's Camera,"Photography Stores & Services, Electronics, Shopping",34.417759,-119.696302,4.5,53,Santa Barbara,0
Xw_5QkLTyIEg6Hs-kXGNbg,Galanga Thai Restaurant,"Soup, Thai, Restaurants, Noodles",34.4167811,-119.6961093,3.5,297,Santa Barbara,1
gYhJPVZkzmnBawcHzb0sWA,Montecito Family YMCA,"Active Life, Swimming Lessons/Schools, Specialty Schools, Education, Fitness & Instruction, Elementary Schools, Community Service/Non-Profit, Preschools, Gyms, Child Care & Day Care, Local Services, Summer Camps, Swimming Pools",34.432037,-119.631128,3.5,12,Santa Barbara,1
JoD_Fkf2rl3s3Ms5Sfb7uw,Healthy Warrior Meal Prep,"Food Delivery Services, Food, Specialty Food, Fruits & Veggies, Nutritionists, Health & Medical",34.4156079,-119.6960641,5.0,12,Santa Barbara,1
5h8Lmp-gqguaUU3OV6FFkQ,The Bar Method,"Pilates, Yoga, Fitness & Instruction, Active Life, Barre Classes, Boot Camps, Gyms",34.437508,-119.748105,5.0,21,Santa Barbara,0
Q9EayaUMP_Dkfiu0dXHYew,Bayside Watch,"Shopping, Watch Repair, Jewelry, Local Services, Watches",34.439158,-119.749198,3.5,39,Santa Barbara,1
Q-ZqJY2AXNJIGj-DmlzRuw,Plaza Liquors,"Food, Beer, Wine & Spirits",34.4376229,-119.7262251,2.0,6,Santa Barbara,1
fzKhn-cjo9mn1OvG_wyJ8w,Viva Oliva,"Food, Specialty Food",34.419512,-119.707224,5.0,11,Santa Barbara,0
COsfZt88kF_138_RWqOP1w,Firestone Complete Auto Care,"Auto Parts & Supplies, Auto Repair, Automotive, Oil Change Stations, Tires",34.440494,-119.75315,3.0,75,Santa Barbara,1
XtvbV1mOqzHIyZn8tFtcjA,Supercuts,"Hair Salons, Beauty & Spas",34.4401069203,-119.7407063497,4.5,79,Santa Barbara,0
p26Cc9vOFIYQRGqWKs01gQ,La Arcada Barber Shop,"Barbers, Beauty & Spas",34.4231054,-119.7035993,5.0,7,Santa Barbara,1
hrREl74OU_ylv6zn0owuKA,California Retina Consultants,"Doctors, Optometrists, Retina Specialists, Ophthalmologists, Health & Medical",34.4321861,-119.7022367,4.5,7,Santa Barbara,1
RdFgbrE_8sf6NImEMopaPQ,Beachbreak Cafe,"Restaurants, Breakfast & Brunch, American (Traditional), Cafes",34.4157298,-119.6936606,3.5,141,Santa Barbara,0
SpJltehJ2cu11kDYXMFNNg,About Face Make Up Artistry,"Shopping, Makeup Artists, Skin Care, Beauty & Spas, Cosmetics & Beauty Supply",34.4230155,-119.7042746,4.5,8,Santa Barbara,1
R_8S3Iuhpzoi3nM-xq3kcw,The Daily Grind,"Restaurants, Sandwiches, Breakfast & Brunch, Coffee & Tea, Food, Juice Bars & Smoothies",34.4378527777,-119.7271360056,3.5,101,Santa Barbara,1
YUrMj0-zS7jejLHEfPF-VA,"Ferguson Bath, Kitchen & Lighting Gallery","Shopping, Lighting Fixtures & Equipment, Local Services, Hardware Stores, Appliances & Repair, Home Services, Wholesale Stores, Lighting Stores, Home & Garden, Appliances, Kitchen & Bath, Home Decor",34.4211793,-119.6853289,3.0,15,Santa Barbara,1
2nWT4w2GaY0jVsQyIWqlcg,UCSB Arts & Lectures,"Arts & Entertainment, Colleges & Universities, Education, Performing Arts",34.4135868,-119.8496976,3.5,7,Santa Barbara,1
6U0DYIr-QUBJpahZwk3wVg,Fat Eyes Web Development,"Professional Services, Web Design",34.4508545,-119.7129442,5.0,6,Santa Barbara,1
ySRkAFddd1tCUzRDjbECdg,Santa Barbara Night Market,"Shopping, Food, Wine Bars, Arts & Entertainment, Nightlife, Bars",34.4184004,-119.6987116,4.0,11,Santa Barbara,0
lmKb382_WPMU4svBenUwHA,Gandolfos New York Deli,"Sandwiches, Delis, Restaurants",34.4193523898,-119.6984402026,2.5,38,Santa Barbara,0
UA3HxLprLSOO9J6l1iR2Cg,China Palace,"Restaurants, Wine Bars, Seafood, Bars, Nightlife, Chinese, Vegetarian, Dim Sum",34.4218178,-119.6494861,3.5,205,Santa Barbara,1
fKq6hUGjl4OviVZ1hLNbYw,Marlo's Therapeutic & Sports Massage,"Health & Medical, Massage, Beauty & Spas, Medical Spas, Reflexology, Massage Therapy",34.4377972,-119.7467784,5.0,10,Santa Barbara,1
EUq71cRofICDahJtsHsu3g,Regenerate Health Medical Center,"Doctors, Naturopathic/Holistic, Health & Medical, Pain Management, IV Hydration, Medical Centers, Nutritionists, Sports Medicine",34.401427,-119.724107,4.0,32,Santa Barbara,1
oktohqIGhMQxOP7h5ugHlg,Julienne,"Restaurants, American (New), Seafood, French",34.4225499368,-119.6982773534,4.0,284,Santa Barbara,0
rPVmM0aJbC6lU_mnDiZ2Rw,Tee-Off Restaurant and Lounge,"Nightlife, Restaurants, Steakhouses, Bars",34.4400608,-119.7413536,4.0,213,Santa Barbara,1
jnwvVUnLFlUwnflFoRAd6g,Papyrus,"Event Planning & Services, Cards & Stationery, Shopping, Flowers & Gifts, Arts & Crafts",34.4198015,-119.7001905,4.0,5,Santa Barbara,0
HdGL7cjsQ_h3qkCMINBq8A,Lena's Studio Pilates Exercise,"Active Life, Pilates, Fitness & Instruction, Trainers",34.4351051,-119.8103204,5.0,5,Santa Barbara,1
hNlC7_o3ZzH7HYu8hj51NA,Brazilian by Brazilian,"Waxing, Beauty & Spas, Hair Removal",34.4017408,-119.7213835,5.0,88,Santa Barbara,1
38MhMmHQ3-5hZ2FW3uS1LQ,Loan Phan - OnQFinancial,"Home Services, Real Estate, Contractors, Financial Services, Mortgage Brokers, Mortgage Lenders",34.4262,-119.7051832,5.0,5,Santa Barbara,1
yFIL4NAyniThUp1ChdmFXw,Danny Douglas Catering,"Caterers, Food, Event Planning & Services, Personal Chefs",34.5065566216,-119.70703125,4.5,19,Santa Barbara,1
hovkkCYLsQ_3J4zYYNs2RA,S.B.Doggy Guy,"Pet Training, Pet Services, Pets, Pet Sitting, Dog Walkers",34.420334,-119.7107494,4.5,7,Santa Barbara,0
bN_usUXmKBjn5e0L7exRcg,Lang Motors,"Auto Repair, Automotive",34.4247916,-119.6863502,4.5,17,Santa Barbara,1
